person_id,primary_name,birth_year,death_year,primary_profession
533145,Almamy Mbengue,,,miscellaneous
721158,Almeida Santos,1926,2016,miscellaneous
21123,Almirante,1908,1980,"actor,soundtrack"
238138,Almut Eggert,1937,,"actress,make_up_department"
946875,Alok Kotian,,,sound_department
9398,Alon Aboutboul,1965,,"actor,director,soundtrack"
239015,Alona Einstein,1936,2006,"actress,camera_department"
893825,Alondra York,,,actress
664455,Alonso Quijano,,,camera_department
107736,Alonzo Brown,,,"actor,stunts,miscellaneous"
390092,Aloysius Itoka,1961,,actor
273726,Alphonse Fournier,,,actor
330227,Alpna Gupta,,,actress
834944,Alpo Vammelvuo,1923,1963,actor
245465,Altan Erbulak,1929,1988,actor
246211,Altan Erkekli,1955,,actor
798445,Altinay Ghelich Taghani,,,actress
707264,Alton Ruff,1930,2018,"actor,miscellaneous"
857304,Alton Walpole,,,"production_manager,producer,camera_department"
104581,Alun ap Brinley,1961,,actor
22335,Álvaro Alvarado,,,miscellaneous
44798,Álvaro Báguena,,,actor
60348,Álvaro Bayona,,,actor
110780,Alvaro Brunetti,,,actor
4056,Álvaro Curiel,1973,,"director,assistant_director,writer"
16361,Álvaro de Albornoz,,,
246849,Álvaro Escallón Villa,,,producer
332892,Álvaro Gómez,,,actor
5759,Alvaro Mancori,1923,2011,"cinematographer,producer,camera_department"
569747,Álvaro Morales,1968,,actor
695028,Álvaro Rodríguez,,,"writer,producer,miscellaneous"
848397,Alvaro Vitali,1950,,"actor,writer,soundtrack"
12540,Alvin Agarrat,,,"producer,director,writer"
14203,Alvin Ailey,1931,1989,"miscellaneous,actor,soundtrack"
245220,Alvin Epstein,1925,2018,actor
339619,Alvin Hammer,1915,1993,actor
382505,Alvin Hurwitz,1921,1976,actor
816301,Alvina Toh,,,actress
27164,Alyce Andrece,1936,2005,actress
479635,Alyn Lewis,,,"camera_department,actress"
89813,Alyona Bondarchuk,1962,2009,actress
432821,Alyona Kishchik,,,actress
793540,Alyona Svintsova,,,actress
793548,Alyona Sviridova,1965,,"soundtrack,actress,composer"
4966,Alyson Hannigan,1974,,"actress,soundtrack,producer"
683609,Alyson Richards,,,"producer,writer,actress"
192,Alyssa Milano,1972,,"actress,producer,soundtrack"
689565,Alyssa Robbins,,,miscellaneous
944892,Alyssa Villanueva,,,"assistant_director,actress,miscellaneous"
720510,Alzinete Santana,,,actress
125001,Alzirinha Camargo,1915,1982,"actress,soundtrack"
309691,Amadeus Gollner,,,actor
402001,Amaker Johnson,,,actress
570190,Amal Morcus,,,
22947,Amala Akkineni,,,"actress,miscellaneous"
259428,Amalia Fernández,,,"art_director,assistant_director"
282160,Amalia Fuentes,1940,2019,"actress,producer,writer"
576651,Amalia Moutoussi,,,actress
693997,Amália Rodrigues,1920,1999,"soundtrack,actress,music_department"
422382,Amanda-Marie Kelly,,,miscellaneous
977895,Amanda Acosta,1979,,actress
28915,Amanda Anka,1968,,"actress,miscellaneous,producer"
29272,Amanda Ansorge,,,miscellaneous
82582,Amanda Blake,1929,1989,"actress,soundtrack"
95271,Amanda Bourdon,,,actress
99638,Amanda Brand,,,miscellaneous
931169,Amanda Brown,,,actress
4767,Amanda Bynes,1986,,"actress,soundtrack"
134009,Amanda Carroll,,,make_up_department
162061,Amanda Cole,,,"producer,writer,director"
205357,Amanda Delaney,,,actress
210674,Amanda Detmer,1971,,actress
372,Amanda Donohoe,1962,,"actress,producer"
282898,Amanda Fuller,1984,,"actress,soundtrack,producer"
340580,Amanda Hancox,1954,,actress
363356,Amanda Higgs,,,"producer,writer,script_department"
376221,Amanda Howard,,,actress
468763,Amanda J. Leat,,,miscellaneous
415494,Amanda Karam,,,"actress,writer,costume_designer"
460502,Amanda Langlet,1967,,actress
986505,Amanda Lynn Baez,1997,,actress
107742,Amanda Maple-Brown,,,"actress,producer,writer"
543769,Amanda Mealing,1967,,"actress,director,producer"
613065,Amanda Ooms,1964,,"actress,casting_director,producer"
1604,Amanda Peet,1972,,"actress,writer,producer"
931403,Amanda Phillips,,,actress
655499,Amanda Powell,,,"production_manager,editorial_department,miscellaneous"
732560,Amanda Schull,1978,,actress
792561,Amanda Sutton,,,"sound_department,editor,editorial_department"
799682,Amanda Talbot,,,actress
801746,Amanda Tapping,1965,,"actress,producer,director"
854813,Amanda Wakeley,,,costume_department
866058,Amanda Weisenthal,,,"location_management,miscellaneous"
874093,Amanda Wieland,,,make_up_department
879301,Amanda Wilson,,,actress
889670,Amanda Wyss,1960,,actress
893827,Amanda York,,,actress
482614,Amandina Lihamba,,,"actress,miscellaneous"
262368,Amar Fifa,,,production_manager
915032,Amar Upadhyay,1966,,actor
23141,Amaretta,,,actress
968877,Amaury Nolasco,1970,,"actor,producer"
23355,Ambarish,1951,2018,actor
69206,Amber Benson,1977,,"actress,writer,director"
1005993,Amber Daniels,,,actor
40521,Amber Denyse Austin,1963,,actress
593384,Amber Newman,,,"actress,miscellaneous"
714214,Amber Sainsbury,1978,,actress
1047334,Amber Smith,,,actress
800304,Amber Tamblyn,1983,,"actress,producer,writer"
864669,Amber Weeks,,,miscellaneous
104750,Amberwren Briskey-Cohen,1968,,"miscellaneous,producer"
23398,Ambika,,,actress
28643,Ambra Angiolini,1977,,"actress,soundtrack"
94862,Ambre Boukebza,,,actress
1016044,Ambre Roos,,,"set_decorator,art_department"
228499,Ambroise Dufresne,,,"sound_department,music_department"
23469,Ambrose,,,actor
256960,Ambrosio Feito,,,actor
589099,Amedeo Nazzari,1907,1979,actor
628524,Ameesha Patel,1975,,"actress,producer"
143937,Ameet Chana,1975,,"actor,director,casting_director"
60333,Amelia Bayntun,1919,1988,actress
92168,Amélia Borges Rodrigues,,,"producer,director"
154707,Amelia Cipriani,,,actress
269879,Amelia Folsini,,,actress
684509,Amelia Richer-Hart,,,actress
737369,Amelia Sedan,,,actress
183684,Amelia Shankley,1972,,"actress,soundtrack"
845386,Amelia Viejo,,,actress
620451,Amélie Paillard-Monod,,,"visual_effects,editorial_department"
754212,Amélie Simard,,,"actress,editorial_department"
795080,Amelie Syberberg,,,"producer,script_department,miscellaneous"
547429,Amelio Mendez,,,actor
511837,Amer Mammouk,,,actor
35458,Ami Arora,,,actress
213100,Ami Diakhate,,,actress
371,Ami Dolenz,1969,,"actress,producer,miscellaneous"
728375,Ami Schiller,,,"miscellaneous,camera_department,art_department"
23912,Amidou,1935,2013,"actor,miscellaneous"
946092,Amie Bailey-Knobler,,,
917499,Amie Childers,,,"actress,miscellaneous"
151617,Amin Chouikh,,,"actor,cinematographer"
23974,Amina,,,actress
8799,Amir AboulEla,,,actor
53938,Amir Barr,,,camera_department
246781,Amir Esbati,,,"production_designer,costume_designer,art_director"
393519,Amir Jafari,,,actor
939202,Amir Kahnamouee,,,
577641,Amir Muhammad,1972,,"director,producer,writer"
136126,Amira Casar,1971,,actress
24030,Amiran Amiranashvili,1955,,actor
191685,Amiran Darsavelidze,1932,2005,"director,assistant_director"
958329,Amit Gupta,,,director
821,Amitabh Bachchan,1942,,"actor,producer,writer"
601883,Amleto Novelli,1881,1924,actor
621145,Amol Palekar,1944,,"actor,director,writer"
903392,Amona Zvi,,,actress
326566,Amos Grunebaum,,,actor
48512,Amparo Ballester,1931,1993,actress
101147,Amparo Bravo,,,actress
570754,Amparo Moreno,1949,,"actress,soundtrack"
599101,Amparo Noguera,1965,,"actress,soundtrack"
688497,Amparo Rivelles,1925,2013,"actress,soundtrack"
706542,Amparo Rubín,,,"composer,music_department"
766971,Amparo Soler Leal,1933,2013,"actress,soundtrack,miscellaneous"
327721,Amr Abdulgalil,1963,,actor
711935,Amr Saad,1977,,"actor,writer"
854749,Amr Waked,1973,,"actor,producer,director"
661952,Amrish Puri,1932,2005,"actor,music_department,soundtrack"
710952,Amund Rydland,1888,1967,"actor,director"
349186,Amy-Joyce Hastings,1980,,"actress,producer,writer"
9759,Amy Acker,1976,,actress
10535,Amy Adams,,,"editorial_department,editor,script_department"
31284,Amy Aquino,1957,,"actress,soundtrack"
39714,Amy Auchincloss,,,"editorial_department,camera_department"
100597,Amy Brassette,1979,,"actress,soundtrack,director"
101109,Amy Braverman,1984,,actress
312,Amy Brenneman,1964,,"actress,producer,writer"
134010,Amy Carroll,,,"art_department,art_director,set_decorator"
193984,Amy Davis,,,visual_effects
258769,Amy Ferioli,,,actress
270936,Amy Ford,,,actress
312873,Amy Gordon,,,actress
340478,Amy Hancock,,,"make_up_department,actress"
348640,Amy Hasenauer,,,camera_department
2131,Amy Heckerling,1954,,"writer,director,producer"
361828,Amy Heutmaker,,,actress
1387,Amy Irving,1953,,"actress,soundtrack,producer"
336695,Amy J. Hall,,,miscellaneous
402004,Amy Johnson,,,actress
403910,Amy Johnston,,,actress
454734,Amy Lacy,,,actress
458654,Amy Landecker,1969,,"actress,director,producer"
4649,Amy Lyndon,,,"actress,producer,director"
59855,Amy Lynn Baxter,1967,,actress
75337,Amy Lynn Best,1975,,"actress,producer,director"
1495,Amy Madigan,1950,,"actress,soundtrack,producer"
527588,Amy Mastura,1971,,actress
551630,Amy Meyers,,,actress
555738,Amy Miller,,,actress
573732,Amy Morrison,,,"sound_department,music_department"
574530,Amy Morton,,,actress
593066,Amy Newbold,,,actress
644233,Anatoli Podlesny,,,sound_department
621301,Amy Paliganoff,,,"actress,editorial_department"
645073,Amy Pietz,1969,,"actress,soundtrack,producer"
649974,Amy Poehler,1971,,"actress,producer,writer"
658482,Amy Price-Francis,1975,,actress
688081,Amy Ritter,,,"actress,miscellaneous"
709922,Amy Rutledge,,,editorial_department
710241,Amy Ryan,1968,,"actress,soundtrack,producer"
1028138,Amy Schear,,,
737378,Amy Sedaris,1961,,"actress,writer,soundtrack"
740568,Amy Seplin,,,"editor,editorial_department,production_manager"
5418,Amy Smart,1976,,"actress,producer,soundtrack"
777769,Amy Steel,1960,,"actress,writer,location_management"
794414,Amy Sweet,,,"writer,producer"
801728,Amy Tapper,,,"set_decorator,production_designer"
917405,Amy Walsh,,,actress
863887,Amy Weber,1970,,"actress,producer,camera_department"
870150,Amy Wetmore,,,actress
870711,Amy Wheeler,,,
1008324,Amy Wong,,,miscellaneous
1866,Amy Yip,1965,,actress
633813,Amza Pellea,1931,1983,"actor,writer"
261440,An Feyer,,,producer
24589,Ana-Marija Sokolovic,,,
417746,Ana Alexander,1979,,"actress,writer,producer"
599067,Ana Beatriz Nogueira,1967,,actress
6677,Ana Belén,1951,,"soundtrack,actress,director"
110654,Ana Brunet,,,make_up_department
118694,Ana Bustorff,1959,,actress
129633,Ana Carbatti,1969,,actress
138416,Ana Castor,,,actress
140099,Ana Cavinato,,,actress
588143,Ana Cecilia Natteri,,,actress
799600,Ana Claudia Talancón,1980,,"actress,producer"
152589,Ana Cristina de Oliveira,1973,,actress
453345,Ana de la Reguera,1977,,"actress,producer,soundtrack"
204501,Ana del Arco,,,actress
219959,Ana Domínguez,,,actress
662869,Ana Elisa Pérez Bolaños,,,actress
247379,Ana Esmeralda,1931,,"actress,soundtrack"
173058,Ana F. Costa,,,"actress,writer,art_department"
222365,Ana Faria dos Santos,,,actress
253813,Ana Farini,,,"director,writer,producer"
259433,Ana Fernández,1963,,actress
1033087,Ana Fulvia Lebrón,,,miscellaneous
293509,Ana Gasteyer,1967,,"actress,soundtrack,producer"
304204,Ana Girardot,1988,,actress
316547,Ana Graham,,,actress
326163,Ana Grua,,,actress
415901,Ana Karic,1941,2014,actress
818868,Ana Lúcia Torre,1945,,actress
360537,Ana Maldonado Herreria,,,actress
31667,Ana María Arango,,,"actress,animation_department"
184203,Ana María Custodio,1908,1976,actress
304766,Ana María Giunta,1943,2015,actress
311057,Ana María González,1918,1983,"actress,soundtrack"
508900,Ana Maria Majalca,1933,2010,actress
688543,Ana Maria Rivera,,,actress
524466,Ana Martín,1946,,"actress,producer"
521411,Ana Marzoa,1949,,actress
570411,Ana Moreira,1980,,"actress,director,writer"
580104,Ana Ofelia Murguía,1933,,"actress,soundtrack"
619599,Ana Padrão,1967,,"actress,miscellaneous"
624756,Ana Parenti,,,actress
696678,Ana Patricia Rojo,1974,,actress
925272,Ana Paula Almeida,1977,,actress
36639,Ana Paula Arósio,1975,,actress
95935,Ana Paula Bouzas,,,actress
300064,Ana Paula Giaquito,,,actress
692776,Ana Paula Santos Rocha,,,actress
675887,Ana Reeder,,,"actress,costume_designer,miscellaneous"
687866,Ana Risueño,1969,,"actress,assistant_director,casting_director"
692583,Ana Roca,,,actress
688279,Ana Ruiz,,,"director,writer"
716701,Ana Salvador Suárez-Barcena,,,actress
741331,Ana Serradilla,1978,,"actress,producer"
818984,Ana Torrent,1966,,"actress,soundtrack,miscellaneous"
830116,Ana Ularu,1985,,actress
846010,Ana Vilante,,,actress
846505,Ana Villanueva,,,actress
897278,Ana Zalazar,,,actress
897690,Ana Zanatti,1949,,"actress,writer,producer"
21322,Anabel Alonso,1964,,"actress,soundtrack"
454403,Anabelle Lachatte,1972,,actress
946734,Anabelle Zora,,,actress
249114,Anais Evans,,,actress
674587,Anaïs Reboux,1987,,actress
319680,Anaiza Grazzoitti,,,actress
311059,Analaura González,,,camera_department
174155,Analía Couceyro,,,"actress,writer"
285229,Analía Gadé,1931,2019,"actress,soundtrack"
390468,Analía Ivars,1963,,"actress,make_up_department"
640347,Anamarija Petricevic,,,actress
1031243,Anand,,,location_management
48832,Anand Balraj,,,"actor,director,music_department"
191885,Anand Dasani,,,director
250120,Ananda Everingham,1982,,actor
938512,Anandi Maity,,,
24662,Anandrao,,,actor
584944,Anant Nag,1948,,actor
24676,Ananth,,,actor
852033,Anargyros Voulgaris,,,actor
85438,Anastasia Blue,1980,2008,actress
358795,Anastasia Herbst,,,actress
364577,Anastasia Hille,1965,,actress
92407,Anastasija Boris,,,actress
41266,Anastasios Avgeris,,,actor
769751,Anastasios Soulis,1987,,"actor,writer"
390402,Anastasiya Ivanova,1958,1993,actress
843804,Anastasiya Vertinskaya,1944,,actress
898633,Anastasiya Zavorotnyuk,1971,,actress
903357,Anastasiya Zueva,1896,1986,actress
315529,Anat Gov,1953,2012,"writer,soundtrack,producer"
818258,Anat Topol,,,actress
862872,Anat Waxman,1961,,actress
326624,Anatole de Grunwald,1910,1967,"writer,producer"
803024,Anatole Taubman,1970,,"actor,producer"
28198,Anatoli Anfilov,1933,2005,production_designer
6512,Anatoli Chemodurov,1919,1986,"actor,assistant_director,director"
261181,Anatoli Feshchenko,,,actor
448091,Anatoli Ktorov,1898,1980,actor
450279,Anatoli Kurchatkin,,,writer
813786,Anatolij Tierpicki,,,
17288,Anatoliy Aleksandrov,1888,1982,"composer,soundtrack"
892551,Anatoliy Egorov,1945,,actor
451429,Anatoliy Kuznetsov,1928,2006,cinematographer
577849,Anatoliy Mukasey,1938,,"cinematographer,actor,camera_department"
623787,Anatoliy Papanov,1922,1987,actor
706771,Anatoliy Rudenko,1982,,actor
767505,Anatoliy Solonitsyn,1934,1982,actor
70066,Anatoliy Verbitskiy,1926,1977,actor
900565,Anatoliy Zhuravlyov,1964,,actor
43224,Anatoly Babykin,1944,2020,actor
644399,Anchise Pieralli,,,make_up_department
612714,Anda Onesa,1960,,actress
258288,Andal Fequiere,,,actor
12636,Anders Agensø,1961,,actor
446487,Anders Baasmo Christiansen,1976,,actor
78019,Anders Bigandt,,,actor
81217,Anders Bjørkehaug,,,actor
91689,Anders Borchgrevink,1977,,actor
506201,Anders Brink Madsen,1975,,actor
481823,Anders Danielsen Lie,1979,,"actor,soundtrack"
201683,Anders de Wahl,1869,1956,actor
238440,Anders Ehnmark,1931,2019,writer
246050,Anders Eriksson,1956,,"actor,director,writer"
330100,Anders Gunnér,,,"editorial_department,cinematographer,production_manager"
371712,Anders Holt,,,"cinematographer,producer,editor"
393064,Anders Jacobsson,1965,,"writer,actor,miscellaneous"
396155,Anders Jansson,1940,,actor
399655,Anders Jermstad,,,cinematographer
501781,Anders Lönnbro,1945,,"actor,editor,director"
498021,Anders Lundin,1958,,"actor,writer,soundtrack"
713409,Anders Saether,,,miscellaneous
731557,Anders Schoubye,1978,,actor
759135,Anders Skog,,,"miscellaneous,director,editor"
812958,Anders Thunborg,1934,2004,actor
74449,Anders W. Berthelsen,1969,,"actor,director,producer"
857004,Anders Wallin,,,"editorial_department,actor"
874683,Anders Wikman,,,actor
48875,Anderson Balsero,,,"actor,producer"
250758,Andi Eystad,1982,,actress
839684,Andi Vasluianu,1974,,actor
209223,Andie Derrick,,,sound_department
510,Andie MacDowell,1958,,"actress,producer,soundtrack"
316116,Andoni Gracia,1971,,actor
14580,Andor Ajtay,1903,1975,actor
474913,Andor Lengyel,1977,,"assistant_director,director,writer"
14753,Andra Akers,1943,2002,actress
478800,Andra Levinson,,,"costume_department,costume_designer"
557370,Andra Millian,,,actress
878636,Andra Willis,1943,,"soundtrack,music_department"
120537,András Bálint,1943,,"actor,director,producer"
86912,András Bodnár,,,actor
181327,András Csorba,1927,1987,actor
404797,Andras Jones,1968,,"actor,manager,soundtrack"
425462,András Kern,1948,,"actor,writer,director"
444071,András Kozák,1943,2005,actor
494027,András Lovasi,1967,,"actor,composer,producer"
519434,Andras Marlon,,,actor
6916,András Nagy,1956,,"writer,miscellaneous"
784032,András Stohl,1967,,actor
795698,András Szabó,,,"actor,composer"
795803,András Szalai,1945,2020,"cinematographer,camera_department"
796073,András Szeredás,1938,,"script_department,sound_department,writer"
9363,André Abujamra,1965,,"actor,composer,music_department"
82583,Andre B. Blake,,,"actor,miscellaneous"
925933,André Bankoff,1981,,actor
75953,André Beucler,1898,1985,"writer,director"
80976,André Bjerke,1918,1985,"writer,actor"
120987,André Böhm,,,"cinematographer,camera_department"
89369,André Bon,,,composer
95219,André Bourdat,1952,,writer
95555,Andre Bourque,1985,,actor
112053,André Brégégère,,,"actor,composer"
122739,André Cailloux,1920,2002,"actor,writer"
140090,André Cavin,,,writer
167496,André Contant,,,actor
942611,Andre Dalyrimple,,,"actor,producer"
197029,André de Biase,1956,,"actor,writer"
1029906,André Desmorget,,,writer
214766,André Dietrich,1962,,actor
218491,André Doderet,,,writer
228776,André Duhamel,,,actor
229323,Andre Dumonceau,,,"producer,miscellaneous"
918224,Andre Dupuis,,,"cinematographer,director,writer"
232254,André Dussollier,1946,,actor
232686,André Duve,,,stunts
239227,André Eisermann,1967,,actor
110668,André G. Brunelin,,,"writer,actor,cinematographer"
291387,André Gardère,,,"miscellaneous,stunts,actor"
299134,André Gevrey,1913,1993,"actor,director"
302359,André Gille,1921,,"actor,writer,producer"
315676,Andre Gower,1973,,"actor,writer,producer"
322033,Andre Gregory,1934,,"actor,producer,writer"
352443,André Hazes,1951,2004,"actor,music_department,soundtrack"
